blue top,blue jungle,blue mid,blue adc,blue sup,red top,red jungle,red mid,red adc,red sup,match result,match id
875.0,141.0,38.0,42.0,163,31.0,64.0,238.0,222.0,43,red,NA1_4055522364
516.0,141.0,99.0,15.0,16,164.0,876.0,3.0,81.0,37,blue,NA1_4054673414
92.0,154.0,17.0,15.0,117,266.0,30.0,711.0,81.0,32,blue,NA1_4059452627
875.0,120.0,161.0,21.0,111,79.0,203.0,101.0,119.0,412,red,NA1_4057845314
875.0,104.0,55.0,51.0,267,98.0,59.0,7.0,236.0,147,blue,NA1_4053818342
6.0,59.0,134.0,18.0,147,164.0,427.0,101.0,236.0,432,red,NA1_4055287366
86.0,427.0,777.0,67.0,350,24.0,20.0,875.0,145.0,53,red,NA1_4057135953
84.0,427.0,62.0,236.0,53,114.0,876.0,246.0,119.0,497,red,NA1_4059606625
92.0,421.0,134.0,67.0,555,164.0,121.0,69.0,523.0,267,red,NA1_4059043117
23.0,107.0,30.0,145.0,43,164.0,234.0,238.0,498.0,143,red,NA1_4060902501
31.0,131.0,777.0,21.0,32,141.0,98.0,517.0,119.0,143,red,NA1_4054409575
10.0,104.0,240.0,21.0,32,39.0,30.0,23.0,18.0,63,blue,NA1_4056598702
54.0,5.0,166.0,50.0,32,113.0,11.0,69.0,236.0,25,red,NA1_4060997783
34.0,141.0,238.0,67.0,201,777.0,64.0,517.0,360.0,111,blue,NA1_4050514316
240.0,876.0,3.0,236.0,235,92.0,203.0,55.0,81.0,43,red,NA1_4052646819
164.0,76.0,131.0,21.0,412,6.0,5.0,517.0,222.0,26,blue,NA1_4051230611
31.0,141.0,711.0,81.0,117,85.0,121.0,238.0,96.0,111,red,NA1_4052196076
98.0,246.0,517.0,81.0,267,875.0,245.0,777.0,523.0,412,blue,NA1_4052626833
777.0,64.0,875.0,22.0,89,150.0,203.0,7.0,67.0,32,blue,NA1_4055980913
875.0,9.0,166.0,18.0,89,98.0,154.0,711.0,119.0,99,red,NA1_4058705421
126.0,163.0,254.0,555.0,111,23.0,245.0,246.0,81.0,432,blue,NA1_4059574896
24.0,64.0,42.0,202.0,101,92.0,163.0,23.0,81.0,711,red,NA1_4056267645
114.0,163.0,157.0,202.0,25,104.0,36.0,54.0,21.0,63,red,NA1_4050406958
85.0,59.0,246.0,51.0,412,92.0,245.0,45.0,222.0,89,red,NA1_4056055835
875.0,44.0,245.0,51.0,63,777.0,64.0,711.0,145.0,32,blue,NA1_4061044593
41.0,104.0,115.0,222.0,497,86.0,238.0,42.0,360.0,111,red,NA1_4051885055
17.0,2.0,517.0,15.0,43,8.0,238.0,142.0,119.0,32,blue,NA1_4056178513
126.0,121.0,711.0,236.0,432,875.0,876.0,91.0,15.0,350,blue,NA1_4058502867
14.0,121.0,517.0,37.0,147,268.0,246.0,516.0,110.0,89,blue,NA1_4050926917
516.0,131.0,157.0,81.0,32,24.0,421.0,777.0,69.0,53,red,NA1_4050607360
62.0,60.0,238.0,119.0,497,23.0,427.0,69.0,523.0,412,red,NA1_4059504494
43.0,107.0,777.0,81.0,163,67.0,59.0,55.0,21.0,53,blue,NA1_4060067535
266.0,104.0,90.0,21.0,711,164.0,9.0,80.0,119.0,497,blue,NA1_4057827857
62.0,141.0,80.0,101.0,267,39.0,427.0,3.0,18.0,40,blue,NA1_4051990340
41.0,59.0,8.0,145.0,412,266.0,79.0,69.0,21.0,37,blue,NA1_4055166943
78.0,59.0,112.0,236.0,53,68.0,421.0,103.0,145.0,101,red,NA1_4061194938
875.0,120.0,96.0,18.0,147,68.0,121.0,104.0,119.0,350,red,NA1_4051199995
122.0,234.0,38.0,518.0,43,23.0,48.0,238.0,134.0,37,blue,NA1_4058499258
17.0,64.0,517.0,51.0,99,39.0,78.0,245.0,235.0,497,red,NA1_4061289369
82.0,141.0,14.0,81.0,350,6.0,9.0,105.0,18.0,53,red,NA1_4050972549
82.0,131.0,238.0,145.0,432,516.0,154.0,157.0,236.0,111,blue,NA1_4053868612
876.0,2.0,103.0,236.0,350,875.0,91.0,7.0,21.0,48,red,NA1_4056278767
114.0,245.0,63.0,81.0,16,133.0,234.0,42.0,29.0,40,red,NA1_4055887858
875.0,60.0,55.0,236.0,350,24.0,35.0,7.0,21.0,43,red,NA1_4053104897
122.0,2.0,3.0,67.0,32,114.0,154.0,104.0,145.0,48,red,NA1_4052651528
114.0,44.0,38.0,67.0,117,24.0,427.0,777.0,523.0,43,red,NA1_4050842499
59.0,876.0,45.0,236.0,350,16.0,120.0,61.0,360.0,555,blue,NA1_4050420997
78.0,245.0,39.0,18.0,350,24.0,28.0,711.0,51.0,25,blue,NA1_4054334095
516.0,64.0,42.0,50.0,143,69.0,5.0,91.0,37.0,16,red,NA1_4052901180
24.0,104.0,61.0,29.0,43,17.0,121.0,69.0,222.0,350,red,NA1_4052787201
59.0,876.0,777.0,29.0,350,82.0,421.0,103.0,119.0,267,red,NA1_4058614871
234.0,254.0,3.0,119.0,89,164.0,30.0,246.0,202.0,350,blue,NA1_4057295095
39.0,120.0,517.0,523.0,412,266.0,421.0,7.0,21.0,26,blue,NA1_4052857259
164.0,141.0,131.0,157.0,350,777.0,91.0,105.0,498.0,117,blue,NA1_4059900462
164.0,68.0,84.0,119.0,32,24.0,64.0,13.0,18.0,875,blue,NA1_4055913862
78.0,91.0,38.0,81.0,412,75.0,20.0,517.0,119.0,32,blue,NA1_4053525829
266.0,238.0,245.0,29.0,350,127.0,154.0,777.0,21.0,235,blue,NA1_4057509997
875.0,9.0,3.0,236.0,267,114.0,876.0,39.0,45.0,16,red,NA1_4054996239
875.0,104.0,55.0,30.0,143,777.0,163.0,80.0,202.0,43,blue,NA1_4058748042
166.0,245.0,90.0,145.0,201,777.0,238.0,711.0,51.0,12,red,NA1_4059176234
875.0,141.0,711.0,16.0,235,107.0,5.0,1.0,147.0,37,red,NA1_4061111001
58.0,60.0,245.0,236.0,267,98.0,20.0,166.0,202.0,555,blue,NA1_4055628322
78.0,64.0,166.0,69.0,350,266.0,245.0,62.0,202.0,432,red,NA1_4058654933
92.0,79.0,711.0,157.0,26,82.0,64.0,13.0,81.0,37,red,NA1_4051122416
875.0,131.0,777.0,235.0,267,114.0,91.0,268.0,523.0,43,blue,NA1_4053788748
516.0,141.0,246.0,18.0,111,887.0,102.0,55.0,360.0,44,blue,NA1_4050492647
86.0,28.0,777.0,51.0,143,876.0,203.0,238.0,119.0,117,red,NA1_4053263123
126.0,238.0,142.0,21.0,412,114.0,64.0,163.0,50.0,497,red,NA1_4052387708
17.0,141.0,85.0,523.0,412,157.0,163.0,711.0,119.0,12,blue,NA1_4056328331
122.0,234.0,69.0,202.0,143,10.0,60.0,23.0,81.0,350,red,NA1_4056296766
6.0,76.0,104.0,22.0,63,79.0,35.0,711.0,236.0,161,red,NA1_4059498728
266.0,104.0,84.0,81.0,147,203.0,245.0,166.0,67.0,711,blue,NA1_4056239527
17.0,234.0,246.0,145.0,526,84.0,64.0,134.0,119.0,32,blue,NA1_4055559006
78.0,5.0,517.0,147.0,12,876.0,104.0,777.0,145.0,111,blue,NA1_4052854545
122.0,76.0,3.0,119.0,412,164.0,245.0,777.0,15.0,350,red,NA1_4052908274
266.0,76.0,75.0,67.0,350,150.0,203.0,245.0,51.0,12,blue,NA1_4055125004
17.0,60.0,91.0,29.0,32,85.0,59.0,112.0,236.0,497,red,NA1_4050692659
106.0,203.0,166.0,67.0,37,78.0,245.0,91.0,523.0,111,red,NA1_4056729739
82.0,91.0,777.0,235.0,12,78.0,20.0,62.0,81.0,63,blue,NA1_4053732503
6.0,245.0,246.0,81.0,40,62.0,107.0,61.0,498.0,497,red,NA1_4052634986
875.0,154.0,42.0,523.0,711,164.0,427.0,38.0,157.0,163,blue,NA1_4056717455
67.0,246.0,75.0,498.0,497,777.0,234.0,518.0,360.0,12,blue,NA1_4050282129
516.0,59.0,711.0,523.0,111,150.0,421.0,13.0,45.0,350,blue,NA1_4053377858
516.0,5.0,127.0,236.0,45,164.0,163.0,38.0,21.0,555,red,NA1_4057938335
164.0,254.0,25.0,18.0,201,24.0,64.0,711.0,236.0,89,red,NA1_4056935275
68.0,421.0,236.0,74.0,412,266.0,28.0,711.0,15.0,201,blue,NA1_4059465914
39.0,59.0,69.0,51.0,350,23.0,32.0,238.0,21.0,432,red,NA1_4054074809
86.0,777.0,555.0,21.0,147,48.0,203.0,20.0,202.0,63,red,NA1_4058906519
85.0,163.0,777.0,51.0,16,79.0,32.0,23.0,145.0,117,blue,NA1_4060960055
78.0,59.0,127.0,498.0,43,92.0,104.0,13.0,202.0,16,blue,NA1_4058218622
875.0,5.0,777.0,115.0,350,39.0,238.0,68.0,360.0,111,blue,NA1_4057880885
17.0,106.0,517.0,67.0,117,23.0,876.0,45.0,119.0,147,blue,NA1_4060862341
711.0,9.0,42.0,81.0,267,92.0,59.0,517.0,222.0,412,red,NA1_4052590764
79.0,91.0,157.0,21.0,412,777.0,421.0,82.0,202.0,497,blue,NA1_4050733571
36.0,245.0,85.0,51.0,117,164.0,64.0,62.0,115.0,32,red,NA1_4051430331
56.0,64.0,4.0,16.0,432,6.0,245.0,39.0,222.0,89,blue,NA1_4053713673
6.0,104.0,75.0,37.0,235,126.0,163.0,711.0,81.0,267,blue,NA1_4057419444
17.0,104.0,38.0,202.0,26,266.0,76.0,711.0,21.0,497,blue,NA1_4058651153
240.0,141.0,3.0,236.0,267,164.0,104.0,711.0,81.0,161,blue,NA1_4056634416
114.0,120.0,103.0,119.0,111,104.0,163.0,86.0,145.0,25,blue,NA1_4058872294
92.0,32.0,238.0,145.0,875,68.0,141.0,38.0,21.0,432,blue,NA1_4054674255
777.0,91.0,103.0,119.0,98,23.0,2.0,84.0,37.0,147,red,NA1_4051596017
246.0,20.0,777.0,202.0,37,24.0,76.0,517.0,50.0,89,blue,NA1_4054491381
14.0,876.0,103.0,81.0,350,82.0,64.0,38.0,119.0,12,red,NA1_4056729760
887.0,77.0,238.0,203.0,3,24.0,60.0,61.0,67.0,117,red,NA1_4056798182
887.0,120.0,517.0,18.0,16,875.0,245.0,86.0,202.0,163,blue,NA1_4059028311
59.0,245.0,166.0,67.0,497,23.0,120.0,238.0,711.0,350,blue,NA1_4060329869
876.0,238.0,711.0,21.0,37,107.0,245.0,266.0,119.0,3,blue,NA1_4055401494
236.0,64.0,105.0,51.0,43,360.0,131.0,246.0,145.0,63,blue,NA1_4060760035
236.0,64.0,4.0,15.0,711,23.0,421.0,42.0,81.0,101,red,NA1_4053373598
69.0,104.0,875.0,67.0,711,114.0,234.0,517.0,21.0,89,blue,NA1_4051372112
92.0,59.0,8.0,18.0,497,6.0,60.0,75.0,81.0,412,blue,NA1_4057303337
14.0,246.0,127.0,360.0,201,17.0,59.0,126.0,222.0,32,red,NA1_4052853195
75.0,9.0,777.0,222.0,432,114.0,30.0,23.0,22.0,412,red,NA1_4055507173
875.0,121.0,105.0,51.0,412,50.0,20.0,238.0,67.0,117,blue,NA1_4059284107
164.0,11.0,127.0,96.0,89,6.0,876.0,777.0,21.0,32,red,NA1_4051423046
85.0,104.0,75.0,18.0,32,875.0,64.0,112.0,202.0,154,blue,NA1_4058052000
107.0,163.0,68.0,202.0,3,126.0,28.0,711.0,360.0,26,blue,NA1_4058266586
266.0,60.0,27.0,21.0,26,54.0,246.0,105.0,22.0,412,red,NA1_4057555956
75.0,121.0,711.0,22.0,53,38.0,245.0,23.0,51.0,526,red,NA1_4057934998
78.0,56.0,85.0,81.0,235,164.0,33.0,3.0,21.0,267,blue,NA1_4053228934
92.0,120.0,13.0,18.0,555,42.0,91.0,23.0,21.0,235,red,NA1_4058264152
98.0,234.0,39.0,50.0,412,62.0,245.0,157.0,236.0,267,red,NA1_4054656308
164.0,427.0,112.0,498.0,99,114.0,48.0,34.0,115.0,89,blue,NA1_4058600041
223.0,246.0,101.0,21.0,3,23.0,234.0,711.0,50.0,43,blue,NA1_4052667403
98.0,59.0,90.0,119.0,163,516.0,64.0,50.0,81.0,89,red,NA1_4055788434
126.0,28.0,238.0,360.0,12,266.0,76.0,517.0,21.0,350,red,NA1_4060260514
518.0,2.0,3.0,29.0,53,122.0,11.0,711.0,147.0,497,blue,NA1_4051270152
240.0,421.0,99.0,21.0,79,14.0,203.0,43.0,360.0,12,red,NA1_4050407828
126.0,2.0,85.0,81.0,16,75.0,64.0,711.0,22.0,555,blue,NA1_4061035385
516.0,876.0,43.0,157.0,40,6.0,59.0,42.0,67.0,117,red,NA1_4058508548
41.0,9.0,69.0,21.0,32,518.0,203.0,58.0,222.0,117,blue,NA1_4053515041
14.0,154.0,777.0,51.0,63,36.0,64.0,238.0,67.0,267,red,NA1_4058516407
164.0,59.0,13.0,119.0,89,92.0,91.0,134.0,50.0,555,red,NA1_4056583616
164.0,245.0,7.0,202.0,80,150.0,102.0,777.0,115.0,497,blue,NA1_4058794423
6.0,163.0,80.0,236.0,201,14.0,104.0,101.0,360.0,111,red,NA1_4058851694
23.0,421.0,26.0,51.0,101,266.0,59.0,55.0,74.0,53,red,NA1_4058998341
42.0,59.0,246.0,777.0,37,92.0,163.0,157.0,81.0,235,blue,NA1_4052414188
54.0,104.0,711.0,360.0,63,62.0,245.0,99.0,236.0,412,blue,NA1_4052741415
36.0,59.0,45.0,222.0,37,67.0,48.0,56.0,711.0,350,red,NA1_4058438188
84.0,9.0,58.0,360.0,89,24.0,91.0,7.0,711.0,111,red,NA1_4052786911
68.0,35.0,246.0,202.0,432,106.0,32.0,777.0,523.0,412,blue,NA1_4051111721
23.0,59.0,238.0,67.0,147,266.0,64.0,134.0,81.0,32,red,NA1_4054557276
164.0,77.0,115.0,166.0,111,58.0,30.0,17.0,15.0,235,red,NA1_4057729596
875.0,121.0,147.0,21.0,497,777.0,246.0,13.0,119.0,412,blue,NA1_4055959950
114.0,246.0,711.0,360.0,3,58.0,203.0,555.0,50.0,80,blue,NA1_4056636486
114.0,121.0,131.0,51.0,98,62.0,59.0,246.0,103.0,12,blue,NA1_4057573911
887.0,163.0,23.0,51.0,26,777.0,876.0,166.0,119.0,201,red,NA1_4056783931
6.0,113.0,45.0,21.0,37,82.0,92.0,157.0,99.0,98,red,NA1_4055640051
114.0,427.0,45.0,21.0,63,86.0,2.0,20.0,22.0,412,red,NA1_4058932109
78.0,2.0,34.0,67.0,350,39.0,64.0,61.0,21.0,12,blue,NA1_4057375720
266.0,28.0,3.0,145.0,32,67.0,238.0,84.0,22.0,147,red,NA1_4054146503
164.0,163.0,3.0,21.0,32,266.0,203.0,517.0,498.0,40,blue,NA1_4050511652
887.0,238.0,7.0,119.0,117,107.0,64.0,99.0,498.0,875,red,NA1_4057877564
43.0,777.0,203.0,202.0,26,114.0,245.0,85.0,21.0,53,blue,NA1_4058395469
39.0,2.0,105.0,110.0,37,78.0,64.0,7.0,119.0,25,blue,NA1_4056702256
92.0,113.0,134.0,81.0,32,114.0,203.0,711.0,236.0,37,red,NA1_4051334679
266.0,59.0,68.0,236.0,267,98.0,91.0,518.0,21.0,111,blue,NA1_4052128984
62.0,154.0,43.0,67.0,117,39.0,2.0,134.0,22.0,37,blue,NA1_4055029872
164.0,76.0,777.0,202.0,497,150.0,102.0,127.0,29.0,89,blue,NA1_4050526972
266.0,59.0,3.0,21.0,32,150.0,246.0,103.0,67.0,25,blue,NA1_4054717297
54.0,64.0,84.0,21.0,43,114.0,28.0,266.0,69.0,32,red,NA1_4051173897
98.0,104.0,55.0,15.0,89,875.0,91.0,555.0,21.0,350,red,NA1_4053717957
875.0,163.0,131.0,236.0,111,92.0,245.0,134.0,81.0,412,red,NA1_4058210051
164.0,106.0,115.0,22.0,16,62.0,9.0,23.0,236.0,32,red,NA1_4055812776
240.0,154.0,84.0,145.0,555,164.0,64.0,91.0,236.0,63,red,NA1_4052648267
164.0,76.0,91.0,360.0,111,240.0,77.0,13.0,235.0,16,blue,NA1_4051350857
266.0,104.0,777.0,101.0,432,164.0,5.0,38.0,22.0,267,red,NA1_4058371366
266.0,107.0,4.0,236.0,267,164.0,246.0,711.0,81.0,350,blue,NA1_4052705104
31.0,20.0,203.0,81.0,432,266.0,121.0,105.0,166.0,12,red,NA1_4057993454
777.0,234.0,268.0,22.0,89,114.0,91.0,8.0,145.0,32,red,NA1_4054600757
62.0,30.0,4.0,236.0,37,79.0,141.0,7.0,21.0,432,blue,NA1_4054322978
19.0,91.0,42.0,51.0,555,23.0,2.0,68.0,119.0,43,red,NA1_4058809064
78.0,91.0,134.0,36.0,235,19.0,245.0,104.0,21.0,37,red,NA1_4058997279
17.0,64.0,238.0,145.0,34,6.0,203.0,245.0,360.0,57,red,NA1_4058473892
234.0,154.0,103.0,22.0,37,164.0,64.0,142.0,202.0,12,blue,NA1_4053138308
36.0,107.0,112.0,147.0,43,23.0,246.0,39.0,119.0,32,red,NA1_4050846199
6.0,238.0,42.0,222.0,32,98.0,5.0,7.0,67.0,147,blue,NA1_4052524673
8.0,59.0,238.0,236.0,267,875.0,107.0,4.0,29.0,32,red,NA1_4057984255
126.0,104.0,103.0,45.0,32,64.0,421.0,143.0,67.0,43,blue,NA1_4052682153
24.0,245.0,236.0,21.0,412,875.0,64.0,103.0,147.0,25,red,NA1_4060114069
13.0,5.0,164.0,145.0,267,54.0,107.0,157.0,360.0,111,red,NA1_4052770933
240.0,48.0,711.0,67.0,117,777.0,20.0,96.0,360.0,31,red,NA1_4053323077
27.0,245.0,266.0,21.0,57,39.0,64.0,55.0,429.0,89,red,NA1_4060780636
83.0,91.0,4.0,21.0,43,164.0,76.0,711.0,51.0,16,red,NA1_4052225409
68.0,59.0,55.0,119.0,32,164.0,9.0,80.0,51.0,526,blue,NA1_4058799790
36.0,64.0,7.0,115.0,350,24.0,20.0,142.0,51.0,26,blue,NA1_4057777102
41.0,28.0,80.0,236.0,350,6.0,102.0,875.0,18.0,111,red,NA1_4050416119
150.0,56.0,103.0,21.0,32,266.0,163.0,42.0,236.0,267,red,NA1_4058620993
82.0,5.0,134.0,360.0,32,266.0,203.0,1.0,18.0,37,blue,NA1_4060912524
122.0,141.0,134.0,21.0,117,24.0,19.0,55.0,67.0,57,red,NA1_4057498024
24.0,104.0,711.0,81.0,350,875.0,163.0,99.0,523.0,16,blue,NA1_4060486559
84.0,113.0,24.0,51.0,25,85.0,77.0,104.0,18.0,89,blue,NA1_4051886186
875.0,107.0,103.0,21.0,32,62.0,121.0,7.0,145.0,40,blue,NA1_4061014544
516.0,9.0,134.0,29.0,117,777.0,56.0,254.0,115.0,35,red,NA1_4056000183
74.0,246.0,23.0,498.0,497,34.0,64.0,7.0,15.0,40,red,NA1_4058174655
234.0,28.0,157.0,166.0,432,14.0,30.0,42.0,21.0,526,blue,NA1_4054089079
164.0,2.0,245.0,30.0,432,83.0,20.0,45.0,110.0,412,blue,NA1_4056080505
875.0,245.0,134.0,523.0,412,13.0,246.0,711.0,21.0,32,red,NA1_4052881024
78.0,30.0,23.0,236.0,267,164.0,238.0,245.0,29.0,412,blue,NA1_4053073941
166.0,28.0,18.0,711.0,16,92.0,59.0,85.0,67.0,555,red,NA1_4051348622
54.0,76.0,157.0,67.0,412,98.0,59.0,55.0,236.0,497,red,NA1_4056974970
114.0,121.0,69.0,236.0,111,98.0,141.0,68.0,147.0,37,blue,NA1_4052482823
85.0,203.0,1.0,51.0,432,39.0,141.0,3.0,81.0,26,blue,NA1_4050525140
240.0,246.0,157.0,115.0,412,68.0,2.0,3.0,67.0,32,red,NA1_4050475788
164.0,121.0,55.0,15.0,43,23.0,238.0,497.0,119.0,117,blue,NA1_4060709515
164.0,59.0,131.0,157.0,350,24.0,56.0,69.0,81.0,16,blue,NA1_4060802225
107.0,76.0,7.0,145.0,37,126.0,245.0,4.0,236.0,350,red,NA1_4054337120
150.0,59.0,711.0,21.0,350,62.0,245.0,555.0,222.0,37,blue,NA1_4059428871
246.0,203.0,34.0,45.0,142,17.0,91.0,90.0,236.0,53,red,NA1_4050340806
39.0,76.0,166.0,236.0,117,23.0,245.0,56.0,67.0,497,blue,NA1_4058144497
133.0,91.0,245.0,21.0,412,14.0,104.0,10.0,45.0,80,blue,NA1_4060847318
24.0,121.0,147.0,18.0,201,10.0,246.0,711.0,21.0,111,red,NA1_4055149231
164.0,245.0,238.0,236.0,12,23.0,163.0,142.0,119.0,43,red,NA1_4053855158
240.0,246.0,127.0,21.0,32,777.0,5.0,163.0,67.0,526,blue,NA1_4056844157
875.0,203.0,127.0,119.0,3,86.0,238.0,142.0,18.0,526,blue,NA1_4051343360
39.0,141.0,103.0,29.0,267,31.0,154.0,246.0,22.0,412,red,NA1_4052462224
266.0,234.0,42.0,222.0,350,777.0,104.0,517.0,81.0,43,blue,NA1_4053842334
78.0,56.0,39.0,115.0,267,875.0,876.0,104.0,711.0,111,red,NA1_4058297819
516.0,59.0,711.0,202.0,432,78.0,64.0,161.0,15.0,412,red,NA1_4053029539
266.0,64.0,1.0,236.0,16,85.0,2.0,43.0,222.0,111,red,NA1_4058679431
79.0,245.0,91.0,360.0,89,92.0,64.0,127.0,145.0,555,red,NA1_4050763740
17.0,32.0,166.0,157.0,12,777.0,11.0,711.0,202.0,161,blue,NA1_4054634687
98.0,154.0,147.0,360.0,111,876.0,59.0,777.0,202.0,37,red,NA1_4052784607
58.0,64.0,163.0,22.0,16,98.0,9.0,7.0,67.0,40,red,NA1_4050995274
85.0,91.0,246.0,157.0,63,266.0,64.0,101.0,236.0,89,red,NA1_4050457017
517.0,2.0,875.0,523.0,432,777.0,5.0,13.0,711.0,412,red,NA1_4059049124
10.0,91.0,127.0,18.0,32,62.0,76.0,142.0,360.0,555,blue,NA1_4055721202
74.0,121.0,777.0,360.0,350,38.0,91.0,34.0,145.0,117,blue,NA1_4050418344
80.0,121.0,711.0,81.0,412,27.0,59.0,517.0,202.0,53,blue,NA1_4051313789
92.0,64.0,4.0,523.0,32,164.0,163.0,3.0,51.0,412,blue,NA1_4054609787
266.0,9.0,80.0,523.0,201,85.0,106.0,157.0,236.0,555,red,NA1_4055139710
517.0,421.0,157.0,81.0,350,126.0,64.0,7.0,236.0,267,blue,NA1_4057956084
777.0,238.0,103.0,145.0,57,518.0,91.0,131.0,29.0,16,blue,NA1_4053479358
39.0,59.0,3.0,360.0,44,266.0,104.0,517.0,37.0,98,blue,NA1_4054966190
164.0,28.0,103.0,236.0,147,104.0,11.0,61.0,203.0,412,blue,NA1_4061340050
6.0,59.0,103.0,21.0,37,54.0,141.0,147.0,236.0,497,blue,NA1_4059337059
114.0,245.0,238.0,22.0,43,23.0,28.0,777.0,236.0,267,red,NA1_4058849531
17.0,35.0,142.0,96.0,117,421.0,203.0,711.0,67.0,32,blue,NA1_4053322979
240.0,876.0,62.0,236.0,235,41.0,245.0,7.0,21.0,37,red,NA1_4059488177
31.0,245.0,39.0,21.0,79,223.0,238.0,69.0,81.0,48,red,NA1_4055472728
27.0,59.0,246.0,105.0,25,10.0,104.0,777.0,236.0,711,red,NA1_4051142920
240.0,59.0,55.0,21.0,37,14.0,30.0,555.0,157.0,16,red,NA1_4054797827
6.0,11.0,55.0,523.0,26,92.0,421.0,3.0,147.0,37,blue,NA1_4050451375
82.0,121.0,517.0,51.0,89,875.0,11.0,105.0,22.0,63,blue,NA1_4060629184
157.0,9.0,96.0,21.0,32,17.0,104.0,1.0,81.0,37,blue,NA1_4052957755
58.0,91.0,63.0,18.0,44,86.0,64.0,245.0,202.0,89,red,NA1_4053018942
150.0,876.0,777.0,81.0,63,56.0,20.0,142.0,157.0,555,red,NA1_4051627993
164.0,11.0,43.0,145.0,111,266.0,35.0,238.0,115.0,44,blue,NA1_4058629986
164.0,107.0,99.0,523.0,40,266.0,245.0,246.0,119.0,497,red,NA1_4060262959
