blue top,blue jungle,blue mid,blue adc,blue sup,red top,red jungle,red mid,red adc,red sup,match result,match id
31.0,64.0,134.0,81.0,147,266.0,104.0,142.0,67.0,12,blue,NA1_4058525884
114.0,11.0,127.0,115.0,111,79.0,245.0,166.0,81.0,235,blue,NA1_4061021920
126.0,64.0,1.0,21.0,101,39.0,121.0,142.0,222.0,412,red,NA1_4059973636
86.0,120.0,517.0,21.0,32,114.0,102.0,101.0,523.0,412,red,NA1_4057732602
13.0,5.0,31.0,110.0,89,114.0,245.0,777.0,523.0,201,red,NA1_4050434911
150.0,48.0,517.0,360.0,53,54.0,245.0,777.0,157.0,12,red,NA1_4053006815
42.0,246.0,134.0,81.0,43,27.0,421.0,7.0,51.0,57,red,NA1_4052070061
80.0,421.0,4.0,22.0,147,24.0,64.0,142.0,235.0,53,red,NA1_4052102214
164.0,246.0,84.0,81.0,711,86.0,120.0,517.0,236.0,267,red,NA1_4060226069
74.0,28.0,18.0,21.0,555,80.0,48.0,238.0,81.0,526,red,NA1_4058573170
41.0,20.0,131.0,222.0,267,17.0,245.0,246.0,236.0,16,blue,NA1_4052277109
98.0,131.0,246.0,21.0,16,41.0,245.0,157.0,67.0,350,red,NA1_4057251328
62.0,20.0,157.0,67.0,117,75.0,238.0,711.0,22.0,50,blue,NA1_4053295571
14.0,104.0,3.0,145.0,350,875.0,28.0,238.0,119.0,111,red,NA1_4055656171
58.0,104.0,711.0,360.0,53,266.0,59.0,20.0,110.0,37,red,NA1_4058201288
98.0,131.0,203.0,96.0,711,54.0,876.0,103.0,67.0,201,blue,NA1_4060006429
27.0,203.0,50.0,119.0,412,54.0,876.0,23.0,51.0,555,blue,NA1_4056738959
240.0,163.0,3.0,236.0,32,82.0,2.0,55.0,202.0,37,red,NA1_4056141133
266.0,91.0,105.0,21.0,412,875.0,64.0,69.0,236.0,497,blue,NA1_4056671738
80.0,245.0,84.0,523.0,412,98.0,30.0,157.0,51.0,32,blue,NA1_4055962696
54.0,30.0,91.0,15.0,555,39.0,59.0,157.0,115.0,267,red,NA1_4052790807
27.0,91.0,777.0,81.0,16,23.0,141.0,142.0,37.0,12,red,NA1_4059912928
516.0,876.0,84.0,236.0,117,24.0,64.0,3.0,51.0,161,blue,NA1_4051079850
164.0,234.0,3.0,21.0,32,114.0,91.0,142.0,711.0,89,blue,NA1_4056695175
106.0,5.0,7.0,115.0,40,164.0,64.0,711.0,202.0,43,red,NA1_4055221929
24.0,20.0,777.0,18.0,147,142.0,64.0,238.0,202.0,63,red,NA1_4054701547
164.0,56.0,115.0,81.0,555,104.0,131.0,245.0,22.0,143,red,NA1_4052649288
24.0,48.0,90.0,711.0,143,41.0,59.0,30.0,45.0,16,red,NA1_4051904426
85.0,5.0,54.0,236.0,267,777.0,131.0,246.0,81.0,350,red,NA1_4059080364
122.0,876.0,4.0,22.0,526,24.0,59.0,1.0,15.0,350,blue,NA1_4051096326
17.0,104.0,157.0,51.0,111,517.0,234.0,711.0,145.0,43,blue,NA1_4052889495
92.0,421.0,3.0,222.0,412,98.0,121.0,711.0,202.0,89,blue,NA1_4055145889
106.0,102.0,245.0,81.0,40,23.0,36.0,238.0,51.0,497,blue,NA1_4051348552
875.0,163.0,166.0,119.0,161,164.0,121.0,3.0,81.0,350,blue,NA1_4057196161
266.0,234.0,99.0,498.0,16,240.0,141.0,1.0,236.0,111,red,NA1_4060259486
67.0,64.0,4.0,81.0,16,27.0,120.0,13.0,18.0,711,red,NA1_4058483727
90.0,120.0,6.0,147.0,16,103.0,104.0,38.0,145.0,89,blue,NA1_4058578393
164.0,35.0,126.0,157.0,40,39.0,59.0,55.0,18.0,117,red,NA1_4059072070
58.0,104.0,517.0,523.0,412,39.0,56.0,10.0,119.0,16,red,NA1_4053424334
266.0,141.0,103.0,145.0,111,875.0,5.0,777.0,21.0,497,blue,NA1_4060780777
36.0,56.0,131.0,67.0,267,517.0,64.0,157.0,236.0,26,red,NA1_4060460218
24.0,245.0,166.0,81.0,350,150.0,30.0,777.0,67.0,16,red,NA1_4050743462
23.0,11.0,4.0,18.0,43,223.0,9.0,84.0,222.0,37,red,NA1_4052057776
122.0,2.0,91.0,202.0,432,114.0,9.0,166.0,523.0,57,blue,NA1_4060248814
266.0,60.0,62.0,22.0,32,164.0,245.0,238.0,67.0,16,red,NA1_4050651894
41.0,48.0,711.0,21.0,555,516.0,121.0,245.0,145.0,26,red,NA1_4052030883
875.0,59.0,127.0,157.0,267,238.0,27.0,90.0,145.0,40,blue,NA1_4056732170
126.0,64.0,105.0,21.0,143,254.0,91.0,103.0,115.0,412,blue,NA1_4061164354
164.0,421.0,7.0,523.0,350,887.0,5.0,142.0,166.0,40,red,NA1_4057218695
24.0,163.0,131.0,147.0,235,126.0,203.0,23.0,37.0,26,red,NA1_4050299581
420.0,104.0,13.0,45.0,412,166.0,107.0,777.0,115.0,37,blue,NA1_4059508795
59.0,27.0,4.0,498.0,3,8.0,113.0,517.0,81.0,111,blue,NA1_4055946831
62.0,64.0,1.0,134.0,555,78.0,59.0,42.0,18.0,412,blue,NA1_4050374710
31.0,234.0,7.0,360.0,89,104.0,876.0,39.0,166.0,201,blue,NA1_4060790214
6.0,141.0,147.0,202.0,32,518.0,121.0,157.0,21.0,163,red,NA1_4059356112
516.0,20.0,134.0,119.0,267,92.0,79.0,234.0,21.0,45,blue,NA1_4052975675
39.0,59.0,517.0,202.0,16,92.0,121.0,4.0,22.0,201,red,NA1_4061215693
92.0,120.0,711.0,236.0,432,164.0,154.0,103.0,119.0,37,red,NA1_4060945081
8.0,48.0,875.0,21.0,43,41.0,104.0,3.0,22.0,63,blue,NA1_4056848218
875.0,64.0,134.0,51.0,12,164.0,5.0,55.0,81.0,350,blue,NA1_4052728274
62.0,141.0,1.0,81.0,350,516.0,245.0,238.0,360.0,16,blue,NA1_4061238934
92.0,245.0,711.0,18.0,32,82.0,203.0,157.0,51.0,34,blue,NA1_4056129336
62.0,64.0,27.0,81.0,43,85.0,9.0,238.0,236.0,412,blue,NA1_4059651524
266.0,64.0,105.0,711.0,267,54.0,121.0,7.0,119.0,412,red,NA1_4052831999
240.0,30.0,1.0,50.0,44,62.0,9.0,85.0,236.0,53,red,NA1_4052817732
114.0,20.0,80.0,51.0,26,67.0,78.0,777.0,119.0,111,red,NA1_4055859171
777.0,64.0,115.0,81.0,16,875.0,121.0,555.0,29.0,412,blue,NA1_4054426311
107.0,102.0,112.0,236.0,163,24.0,64.0,127.0,51.0,432,blue,NA1_4055158296
777.0,64.0,127.0,22.0,143,203.0,91.0,163.0,21.0,32,blue,NA1_4056935694
41.0,44.0,7.0,360.0,3,39.0,9.0,105.0,110.0,63,red,NA1_4060395729
85.0,141.0,23.0,202.0,89,266.0,245.0,79.0,81.0,16,red,NA1_4050864339
875.0,68.0,711.0,119.0,111,107.0,245.0,126.0,498.0,412,red,NA1_4053763202
516.0,238.0,245.0,18.0,32,14.0,68.0,875.0,523.0,201,blue,NA1_4054069993
166.0,163.0,1.0,21.0,267,875.0,64.0,131.0,236.0,350,red,NA1_4058668718
10.0,64.0,69.0,67.0,32,78.0,56.0,711.0,51.0,497,red,NA1_4052815960
14.0,876.0,80.0,81.0,350,78.0,246.0,61.0,236.0,32,red,NA1_4053184544
27.0,141.0,3.0,145.0,111,62.0,203.0,99.0,67.0,32,blue,NA1_4055819058
114.0,30.0,39.0,202.0,26,17.0,91.0,7.0,119.0,117,red,NA1_4055235905
126.0,28.0,777.0,21.0,32,164.0,64.0,34.0,18.0,350,blue,NA1_4059261195
39.0,876.0,142.0,81.0,63,17.0,234.0,69.0,236.0,526,red,NA1_4056786563
122.0,427.0,161.0,222.0,412,92.0,238.0,711.0,134.0,111,red,NA1_4053735504
240.0,154.0,268.0,18.0,40,517.0,234.0,103.0,21.0,497,blue,NA1_4056333538
39.0,154.0,517.0,236.0,43,875.0,28.0,85.0,523.0,432,red,NA1_4055111201
62.0,107.0,105.0,96.0,80,54.0,246.0,68.0,81.0,350,blue,NA1_4054286146
164.0,28.0,711.0,523.0,43,266.0,59.0,238.0,74.0,63,blue,NA1_4060822231
114.0,35.0,115.0,236.0,555,24.0,121.0,101.0,67.0,43,red,NA1_4057681828
266.0,91.0,69.0,360.0,526,875.0,104.0,157.0,22.0,432,blue,NA1_4055711647
41.0,234.0,74.0,81.0,98,92.0,121.0,711.0,51.0,25,red,NA1_4056091407
17.0,59.0,105.0,21.0,89,107.0,121.0,24.0,90.0,555,blue,NA1_4053130592
92.0,64.0,157.0,115.0,555,114.0,120.0,202.0,22.0,267,blue,NA1_4051096739
887.0,28.0,777.0,157.0,12,133.0,60.0,234.0,236.0,117,red,NA1_4050979263
875.0,20.0,103.0,236.0,497,6.0,427.0,105.0,145.0,555,red,NA1_4051865133
1.0,59.0,245.0,236.0,32,62.0,68.0,18.0,81.0,267,blue,NA1_4053817891
266.0,203.0,7.0,222.0,63,62.0,76.0,14.0,21.0,57,blue,NA1_4057503812
39.0,64.0,711.0,202.0,12,114.0,203.0,134.0,360.0,412,blue,NA1_4059192592
164.0,245.0,39.0,18.0,350,223.0,234.0,38.0,81.0,267,blue,NA1_4055819350
17.0,163.0,142.0,22.0,32,223.0,203.0,246.0,96.0,350,red,NA1_4055577603
62.0,79.0,236.0,21.0,12,57.0,163.0,777.0,81.0,32,red,NA1_4060037585
516.0,246.0,127.0,81.0,32,54.0,91.0,777.0,523.0,350,blue,NA1_4050539088
39.0,120.0,18.0,22.0,43,875.0,59.0,105.0,498.0,57,red,NA1_4057921927
85.0,234.0,1.0,145.0,53,78.0,245.0,13.0,81.0,25,blue,NA1_4057543293
114.0,32.0,238.0,51.0,350,6.0,104.0,69.0,22.0,3,red,NA1_4055573037
92.0,427.0,266.0,157.0,201,875.0,104.0,105.0,51.0,53,red,NA1_4060647647
84.0,35.0,23.0,523.0,43,98.0,64.0,50.0,21.0,412,blue,NA1_4053575572
23.0,9.0,1.0,21.0,267,68.0,20.0,711.0,81.0,89,blue,NA1_4050646633
164.0,876.0,3.0,203.0,89,85.0,104.0,38.0,29.0,555,blue,NA1_4050319443
266.0,64.0,711.0,145.0,555,517.0,91.0,516.0,21.0,267,blue,NA1_4056072351
107.0,427.0,246.0,202.0,117,39.0,59.0,54.0,523.0,40,red,NA1_4058556564
48.0,91.0,84.0,81.0,101,98.0,28.0,157.0,29.0,350,red,NA1_4055224672
31.0,59.0,3.0,50.0,412,875.0,102.0,85.0,202.0,16,blue,NA1_4051056428
164.0,121.0,112.0,81.0,267,266.0,104.0,245.0,107.0,427,red,NA1_4051435638
875.0,427.0,38.0,21.0,32,10.0,121.0,34.0,202.0,14,blue,NA1_4059571444
164.0,104.0,711.0,81.0,350,266.0,238.0,246.0,115.0,53,red,NA1_4054881143
27.0,91.0,875.0,145.0,16,126.0,5.0,13.0,498.0,40,red,NA1_4053100317
114.0,91.0,266.0,115.0,57,6.0,64.0,127.0,67.0,16,red,NA1_4056229875
79.0,59.0,39.0,18.0,412,17.0,91.0,84.0,67.0,25,blue,NA1_4056635665
36.0,238.0,3.0,145.0,412,133.0,254.0,103.0,67.0,53,blue,NA1_4054073347
62.0,121.0,245.0,18.0,350,157.0,28.0,246.0,222.0,555,blue,NA1_4051195095
98.0,203.0,238.0,81.0,350,82.0,104.0,136.0,523.0,117,blue,NA1_4056693699
98.0,56.0,7.0,119.0,32,164.0,246.0,131.0,67.0,111,red,NA1_4060327413
86.0,28.0,4.0,119.0,111,62.0,141.0,517.0,236.0,267,red,NA1_4061156887
39.0,113.0,85.0,51.0,37,240.0,421.0,7.0,119.0,53,red,NA1_4052459221
114.0,91.0,42.0,67.0,201,517.0,141.0,38.0,523.0,32,blue,NA1_4052864378
92.0,64.0,4.0,523.0,89,240.0,238.0,61.0,30.0,267,red,NA1_4059912655
517.0,104.0,34.0,133.0,37,54.0,59.0,84.0,21.0,111,red,NA1_4054298431
58.0,203.0,45.0,21.0,497,164.0,238.0,245.0,81.0,37,blue,NA1_4055745121
266.0,245.0,166.0,30.0,555,39.0,64.0,55.0,21.0,16,blue,NA1_4053429578
17.0,777.0,55.0,236.0,89,41.0,59.0,517.0,119.0,497,red,NA1_4060913428
92.0,60.0,126.0,711.0,518,6.0,234.0,127.0,37.0,147,blue,NA1_4058033654
43.0,245.0,234.0,119.0,111,126.0,246.0,7.0,147.0,16,red,NA1_4058247981
24.0,245.0,131.0,360.0,3,80.0,28.0,104.0,236.0,350,blue,NA1_4051250875
875.0,76.0,238.0,202.0,37,85.0,59.0,4.0,51.0,412,red,NA1_4058777275
24.0,91.0,112.0,81.0,412,240.0,246.0,268.0,202.0,111,blue,NA1_4051113709
17.0,48.0,518.0,236.0,89,92.0,102.0,127.0,18.0,350,blue,NA1_4052753276
92.0,121.0,517.0,119.0,555,24.0,203.0,131.0,21.0,497,red,NA1_4054831176
266.0,91.0,7.0,145.0,555,62.0,245.0,777.0,202.0,89,blue,NA1_4057167887
164.0,245.0,777.0,236.0,111,84.0,121.0,555.0,81.0,26,blue,NA1_4058593402
82.0,91.0,126.0,81.0,201,166.0,245.0,163.0,236.0,37,red,NA1_4054465576
75.0,154.0,84.0,145.0,350,98.0,30.0,203.0,115.0,555,blue,NA1_4051963354
23.0,79.0,166.0,119.0,40,164.0,120.0,42.0,51.0,432,blue,NA1_4060783488
518.0,5.0,34.0,119.0,555,875.0,141.0,69.0,360.0,12,blue,NA1_4058498324
114.0,44.0,13.0,110.0,111,266.0,245.0,777.0,202.0,16,red,NA1_4057839138
24.0,121.0,13.0,202.0,412,266.0,78.0,203.0,30.0,201,red,NA1_4052116055
134.0,59.0,55.0,203.0,267,117.0,56.0,74.0,523.0,37,red,NA1_4054958919
266.0,59.0,245.0,67.0,350,164.0,32.0,238.0,202.0,63,red,NA1_4053988072
24.0,79.0,105.0,360.0,111,164.0,76.0,157.0,236.0,350,blue,NA1_4051338547
14.0,30.0,157.0,115.0,163,266.0,104.0,3.0,67.0,12,red,NA1_4051064340
36.0,64.0,7.0,236.0,16,114.0,79.0,8.0,81.0,32,blue,NA1_4055865166
240.0,5.0,245.0,236.0,37,39.0,120.0,711.0,18.0,111,blue,NA1_4060556575
24.0,163.0,166.0,523.0,432,114.0,245.0,61.0,81.0,117,blue,NA1_4052738351
59.0,245.0,142.0,21.0,267,10.0,104.0,711.0,147.0,26,red,NA1_4058380330
164.0,876.0,23.0,22.0,32,31.0,203.0,3.0,236.0,267,red,NA1_4054446120
85.0,59.0,23.0,51.0,161,68.0,64.0,777.0,222.0,432,red,NA1_4051977435
777.0,28.0,96.0,81.0,111,23.0,121.0,268.0,202.0,53,blue,NA1_4053985481
14.0,78.0,69.0,202.0,497,266.0,427.0,711.0,67.0,432,red,NA1_4052867015
39.0,120.0,84.0,51.0,37,164.0,9.0,777.0,145.0,16,red,NA1_4057327964
114.0,30.0,238.0,21.0,267,107.0,421.0,7.0,51.0,40,red,NA1_4057721333
24.0,104.0,711.0,81.0,412,39.0,59.0,112.0,119.0,32,red,NA1_4057297634
41.0,163.0,20.0,18.0,89,114.0,120.0,157.0,81.0,37,blue,NA1_4057538253
98.0,64.0,142.0,21.0,32,266.0,20.0,55.0,145.0,350,blue,NA1_4055327647
92.0,64.0,20.0,119.0,89,122.0,238.0,68.0,51.0,40,red,NA1_4052389874
266.0,245.0,142.0,202.0,57,114.0,9.0,105.0,236.0,267,red,NA1_4059109218
164.0,517.0,7.0,145.0,350,114.0,28.0,777.0,67.0,32,blue,NA1_4052842048
164.0,246.0,8.0,222.0,89,875.0,35.0,69.0,236.0,412,blue,NA1_4052124749
48.0,104.0,45.0,51.0,32,223.0,5.0,23.0,498.0,497,red,NA1_4053097092
62.0,131.0,92.0,236.0,267,84.0,120.0,164.0,81.0,101,red,NA1_4057787471
92.0,78.0,105.0,67.0,412,31.0,131.0,238.0,51.0,99,blue,NA1_4054561093
246.0,9.0,80.0,15.0,711,39.0,59.0,7.0,81.0,37,red,NA1_4052495567
82.0,121.0,101.0,29.0,350,17.0,120.0,163.0,81.0,26,blue,NA1_4053661161
19.0,64.0,142.0,18.0,526,164.0,245.0,887.0,51.0,25,blue,NA1_4055907764
126.0,107.0,31.0,202.0,432,10.0,104.0,131.0,119.0,111,red,NA1_4058911443
875.0,254.0,85.0,81.0,111,114.0,246.0,711.0,145.0,3,blue,NA1_4051594603
240.0,35.0,17.0,18.0,154,266.0,5.0,61.0,81.0,45,red,NA1_4057657532
27.0,2.0,517.0,96.0,235,114.0,245.0,104.0,523.0,12,red,NA1_4050479414
234.0,20.0,7.0,81.0,412,164.0,421.0,103.0,51.0,497,red,NA1_4057256722
875.0,2.0,55.0,51.0,101,67.0,203.0,68.0,145.0,267,red,NA1_4053139508
777.0,421.0,517.0,236.0,37,75.0,245.0,78.0,96.0,555,blue,NA1_4053566248
150.0,104.0,112.0,236.0,43,875.0,121.0,101.0,81.0,16,red,NA1_4051396230
150.0,121.0,91.0,30.0,147,777.0,102.0,99.0,236.0,432,red,NA1_4060930703
420.0,120.0,105.0,236.0,32,266.0,131.0,157.0,81.0,111,blue,NA1_4053366964
516.0,141.0,13.0,22.0,45,48.0,2.0,517.0,81.0,412,blue,NA1_4058579273
164.0,20.0,268.0,236.0,267,39.0,246.0,112.0,145.0,111,blue,NA1_4050485997
62.0,876.0,42.0,202.0,43,875.0,141.0,41.0,29.0,101,red,NA1_4056697541
122.0,238.0,711.0,360.0,32,6.0,421.0,517.0,157.0,16,red,NA1_4058957503
164.0,245.0,4.0,18.0,37,266.0,141.0,112.0,236.0,3,blue,NA1_4052945300
79.0,238.0,517.0,498.0,16,27.0,246.0,38.0,119.0,12,blue,NA1_4053176208
92.0,238.0,112.0,81.0,350,107.0,68.0,555.0,157.0,53,blue,NA1_4051443837
42.0,121.0,238.0,360.0,555,92.0,107.0,84.0,236.0,37,red,NA1_4052312279
875.0,141.0,517.0,202.0,79,114.0,234.0,39.0,115.0,497,blue,NA1_4060346015
238.0,876.0,245.0,202.0,161,57.0,141.0,163.0,21.0,53,red,NA1_4053158476
875.0,203.0,236.0,115.0,40,8.0,154.0,3.0,18.0,555,blue,NA1_4055282781
68.0,245.0,157.0,147.0,98,54.0,107.0,777.0,115.0,32,blue,NA1_4056946466
85.0,203.0,517.0,222.0,117,13.0,104.0,711.0,523.0,12,blue,NA1_4052139401
6.0,64.0,7.0,21.0,34,62.0,60.0,75.0,29.0,40,blue,NA1_4057630333
887.0,5.0,134.0,523.0,99,875.0,104.0,38.0,67.0,143,red,NA1_4051586670
17.0,427.0,126.0,222.0,32,54.0,76.0,238.0,523.0,412,blue,NA1_4060454122
41.0,28.0,777.0,81.0,40,154.0,121.0,103.0,360.0,111,red,NA1_4050537462
164.0,121.0,3.0,498.0,350,74.0,238.0,26.0,21.0,111,red,NA1_4050559319
164.0,59.0,54.0,51.0,25,876.0,141.0,91.0,81.0,12,red,NA1_4055388646
85.0,91.0,777.0,30.0,80,164.0,64.0,13.0,523.0,32,blue,NA1_4053196749
10.0,5.0,147.0,15.0,517,39.0,131.0,266.0,236.0,98,blue,NA1_4061208965
98.0,104.0,777.0,45.0,25,266.0,82.0,85.0,236.0,89,blue,NA1_4053367832
107.0,48.0,711.0,50.0,497,164.0,76.0,166.0,145.0,111,blue,NA1_4050738457
92.0,104.0,711.0,21.0,89,42.0,238.0,90.0,51.0,53,blue,NA1_4058287971
75.0,5.0,245.0,202.0,26,92.0,20.0,143.0,119.0,25,red,NA1_4054428888
107.0,141.0,517.0,81.0,37,58.0,120.0,245.0,202.0,147,blue,NA1_4053351212
54.0,203.0,38.0,145.0,12,10.0,421.0,157.0,81.0,32,blue,NA1_4057913685
157.0,121.0,236.0,147.0,25,17.0,104.0,711.0,145.0,44,red,NA1_4057305109
114.0,64.0,69.0,119.0,201,23.0,59.0,134.0,236.0,26,blue,NA1_4054967229
223.0,141.0,711.0,523.0,412,58.0,203.0,105.0,21.0,63,red,NA1_4055385912
24.0,76.0,203.0,523.0,412,32.0,876.0,164.0,236.0,53,red,NA1_4053789697
85.0,246.0,517.0,21.0,89,6.0,120.0,245.0,166.0,350,blue,NA1_4050684185
223.0,28.0,39.0,50.0,12,48.0,141.0,7.0,236.0,267,blue,NA1_4052806967
114.0,427.0,55.0,110.0,25,75.0,64.0,103.0,21.0,412,red,NA1_4057699746
517.0,120.0,166.0,18.0,32,24.0,91.0,13.0,202.0,711,red,NA1_4054441440
58.0,5.0,711.0,202.0,32,74.0,121.0,23.0,30.0,40,blue,NA1_4056768513
164.0,427.0,54.0,21.0,32,82.0,245.0,238.0,147.0,117,blue,NA1_4060618158
164.0,56.0,142.0,145.0,80,98.0,5.0,115.0,235.0,40,red,NA1_4055995032
24.0,876.0,6.0,81.0,555,266.0,104.0,23.0,115.0,432,blue,NA1_4058367067
107.0,234.0,131.0,81.0,37,133.0,154.0,1.0,145.0,111,blue,NA1_4050909139
92.0,104.0,157.0,202.0,161,122.0,234.0,711.0,360.0,63,red,NA1_4058286971
62.0,121.0,777.0,202.0,63,75.0,876.0,8.0,21.0,89,blue,NA1_4050791458
39.0,59.0,61.0,523.0,350,266.0,238.0,38.0,22.0,32,red,NA1_4054081595
107.0,104.0,112.0,202.0,875,266.0,121.0,105.0,81.0,101,red,NA1_4051479468
777.0,28.0,142.0,81.0,497,150.0,9.0,246.0,222.0,53,red,NA1_4056038691
17.0,59.0,7.0,81.0,32,516.0,141.0,517.0,360.0,111,red,NA1_4052652683
39.0,72.0,7.0,202.0,117,266.0,245.0,142.0,119.0,37,blue,NA1_4050378710
62.0,30.0,777.0,202.0,32,875.0,238.0,13.0,147.0,37,red,NA1_4059395588
41.0,107.0,39.0,147.0,497,31.0,203.0,4.0,21.0,32,red,NA1_4055038658
266.0,59.0,96.0,202.0,350,17.0,64.0,7.0,498.0,497,red,NA1_4056583840
54.0,35.0,711.0,202.0,43,78.0,76.0,517.0,119.0,267,red,NA1_4056624658
62.0,9.0,119.0,202.0,111,223.0,131.0,147.0,236.0,267,blue,NA1_4060563537
74.0,104.0,8.0,222.0,350,31.0,245.0,157.0,360.0,32,red,NA1_4058630071
92.0,76.0,91.0,81.0,53,54.0,238.0,84.0,202.0,101,blue,NA1_4055425108
39.0,11.0,22.0,147.0,89,114.0,154.0,711.0,360.0,432,red,NA1_4053952048
78.0,64.0,711.0,51.0,25,23.0,164.0,69.0,29.0,201,red,NA1_4058886885
17.0,246.0,38.0,67.0,267,39.0,64.0,1.0,360.0,526,red,NA1_4053491509
98.0,48.0,711.0,21.0,89,875.0,27.0,14.0,81.0,40,red,NA1_4055640264
223.0,246.0,17.0,119.0,53,777.0,121.0,147.0,29.0,350,blue,NA1_4056073176
67.0,141.0,711.0,236.0,267,266.0,91.0,4.0,22.0,25,blue,NA1_4057967276
266.0,68.0,90.0,202.0,25,85.0,64.0,69.0,222.0,412,blue,NA1_4060138418
164.0,4.0,266.0,236.0,111,12.0,121.0,163.0,67.0,117,red,NA1_4052826950
23.0,107.0,711.0,81.0,350,266.0,28.0,166.0,223.0,235,red,NA1_4057820970
114.0,104.0,3.0,15.0,63,17.0,30.0,7.0,67.0,53,blue,NA1_4055753252
127.0,48.0,103.0,523.0,32,164.0,28.0,20.0,202.0,40,red,NA1_4055883883
27.0,238.0,266.0,69.0,32,166.0,9.0,91.0,360.0,526,red,NA1_4052573411
84.0,56.0,238.0,202.0,412,266.0,64.0,7.0,115.0,111,blue,NA1_4059179810
54.0,203.0,68.0,145.0,267,240.0,64.0,134.0,18.0,111,blue,NA1_4059708000
875.0,121.0,238.0,711.0,350,876.0,104.0,69.0,145.0,555,red,NA1_4056499463
126.0,2.0,517.0,119.0,40,68.0,48.0,246.0,30.0,32,blue,NA1_4057160809
266.0,5.0,245.0,21.0,63,875.0,203.0,61.0,81.0,350,blue,NA1_4059449748